trade_date,strat,bench,strat_cum,bench_cum,active,active_cum
20170412,0.0021799019447112933,-0.0022429810356042745,1.090707777492037,1.0430812102022053,0.004422882980315568,1.0452776400906165
20170413,0.006280442983969348,0.0014610598555262477,1.0975579055007478,1.0446052142844855,0.0048193831284431,1.0500970232190596
20170414,-0.007812117987454403,-0.007984399326437575,1.0889836536449127,1.0362646691151594,0.00017228133898317122,1.0502693045580427
20170417,0.010499164068791034,-0.0018823437629293949,1.1004170716927621,1.0343140627785063,0.012381507831720429,1.062650812389763
20170418,0.003416314506639928,-0.004942266705215137,1.1041764424981404,1.0292022068233004,0.008358581211855065,1.071009393601618
20170419,0.005224095190417444,-0.004870936274246729,1.1099447653407672,1.02418902846055,0.010095031464664173,1.0811044250662825
20170420,0.005564145452147562,0.00454804512559237,1.116120659458973,1.028847086379125,0.0010161003265551916,1.0821205253928374
20170421,-0.0026630000162011225,0.0015133113418241972,1.1131484301247514,1.0304040523439453,-0.00417631135802532,1.077944214034812
20170424,-0.002331207488818543,-0.010248049598670206,1.110553450168278,1.0198444205088537,0.007916842109851663,1.085861056144664
20170425,0.02594373730482724,0.002831497374418346,1.1393653571424132,1.0227321073078397,0.023112239930408895,1.1089732960750727
20170426,0.00524086094375753,0.0012231710071186619,1.145336612543331,1.023983083569548,0.0040176899366388685,1.1129909860117118
20170427,0.0036683248086633036,0.0004461301216145408,1.1495380792533942,1.0244399132671522,0.0032221946870487628,1.1162131806987605
20170428,-0.006329206718950542,-0.002021399938410995,1.1422624151184941,1.0223691104895682,-0.004307806780539547,1.111905373918221
20170502,-0.002945544314033044,-0.0038306238849127316,1.1388978305565083,1.01845279895573,0.0008850795708796877,1.1127904534891004
20170503,0.00046916311406941524,-0.003924733508073319,1.139432159409299,1.0144556431292773,0.0043938966221427345,1.1171843501112433
20170504,-0.004466586169506015,-0.002561228142558547,1.1343427874849912,1.0118573907867172,-0.001905358026947468,1.1152789920842958
20170505,-0.0021028128937191637,-0.006414136773663426,1.1319574768455705,1.005367199086769,0.004311323879944262,1.1195903159642402
20170508,-0.011606257551336596,-0.007017693336820341,1.1188196868321396,0.9983118403926801,-0.004588564214516255,1.1150017517497237
20170509,-0.0007610464059364386,-0.0018697381887199382,1.117968213130585,0.9964452586204465,0.0011086917827834997,1.1161104435325073
20170510,0.01872258860823739,-0.004424028832652027,1.1388994720621153,0.9920369560661503,0.023146617440889417,1.1392570609733967
20170511,0.014842857855190017,0.005676123086770568,1.1558039950372843,0.997667879935407,0.009166734768419449,1.1484237957418162
20170512,0.023778435342871385,0.0085599735140367,1.1832872056023107,1.0062078905634593,0.015218461828834684,1.1636422575706509
20170515,0.007217650803871711,0.004080784226591749,1.1918277594530373,1.0103140078519428,0.003136866577279962,1.1667791241479308
20170516,0.009477776006275418,0.008665407917177514,1.2031236359951942,1.0190687908544185,0.0008123680890979035,1.1675914922370287
20170517,-0.014725798092842135,-0.005449230718885811,1.185406680250803,1.0135156498946367,-0.009276567373956324,1.1583149248630724
20170518,0.0015937313768226158,-0.0034759588190567126,1.1872959000714138,1.0099927112331335,0.005069690195879328,1.1633846150589517
20170519,0.016087777087663735,0.0016881429506443446,1.20639685184886,1.0116977233088038,0.01439963413701939,1.1777842491959711
20170522,0.021336805165731665,0.002170924610878755,1.2321375064293112,1.0138940427951049,0.01916588055485291,1.196950129750824
20170523,0.021560253237962623,0.0037978286304034548,1.258702703091919,1.0177446386190276,0.01776242460755917,1.2147125543583832
20170524,-0.003769378639427501,-7.914271212383639e-06,1.2539581760094947,1.0177365839119326,-0.003761464368215117,1.210951089990168
20170525,0.02541715847274273,0.01795800315691376,1.2858302296873194,1.0360131006987296,0.007459155315828969,1.218410245305997
20170526,-0.0011757051578833444,-0.0014985979261707971,1.2843184724541137,1.0344605336145367,0.0003228927682874527,1.2187331380742845
20170531,-0.007861736528292695,0.0035771395784061077,1.27422149900526,1.0381609433316283,-0.011438876106698803,1.2072942619675857
20170601,0.009692178106210259,0.0013895964782115744,1.2865714807203812,1.0396035681222988,0.008302581627998684,1.2155968435955844
20170602,-0.014856382593188444,-0.003210874959137855,1.2674576825693142,1.0362655310579845,-0.01164550763405059,1.2039513359615337
20170605,-0.00700218615997672,-0.0050920872848283505,1.2585827079260712,1.0309887765235781,-0.0019100988751483694,1.2020412370863856
20170606,0.017021793739630864,0.00695575454216435,1.280006043184655,1.0381600813888026,0.010066039197466514,1.2121072762838518
20170607,0.014731625442059526,0.011735353411349347,1.298862612776424,1.0503432568414555,0.0029962720307101787,1.2151035483145622
20170608,0.026110478671013793,0.007670566883609009,1.3327765373239,1.0583999850438055,0.018439911787404784,1.2335434601019668
20170609,0.0038574800230877226,0.004266158746362603,1.337917696191867,1.0629152873971501,-0.0004086787232748801,1.2331347813786921
20170612,0.0177740148951393,-0.0004979908255487997,1.3616978652524518,1.0623859653356909,0.0182720057206881,1.2514067870993801
20170613,-0.007733591308604293,0.0022040128028579797,1.3511670504767905,1.0647274776048674,-0.009937604111462273,1.2414691829879179
20170614,-0.016958148884251734,-0.013111444444376286,1.3282537584673098,1.0507673624338503,-0.003846704439875448,1.2376224785480425
20170615,-0.014450429092434769,-0.0018403254016413628,1.309059921713818,1.0488336085655476,-0.012610103690793406,1.225012374857249
20170616,-0.0033837139441258435,-0.002842757038200583,1.3046304374030187,1.0458520294428966,-0.0005409569059252606,1.2244714179513236
20170619,0.02740443373806456,0.009919457163488632,1.3403830957774918,1.056226313848303,0.017484976574575928,1.2419563945258996
20170620,-0.005382149380619428,-0.002018000963681099,1.3331689537287603,1.0540948481290917,-0.0033641484169383284,1.2385922461089613
20170621,0.021390644870435516,0.011690700731482817,1.3616862973702624,1.0664179555411668,0.009699944138952699,1.248292190247914
20170622,0.015643320161423224,0.0006654208316436705,1.3829875920794483,1.0671275722640228,0.014977899329779554,1.2632700895776936
20170623,0.015398457128089182,0.009063369302510837,1.404283467224763,1.0767993435443435,0.006335087825578345,1.269605177403272
20170626,0.010399236404758039,0.01247868030850885,1.4188869429797266,1.0902363783088456,-0.0020794439037508106,1.2675257334995211
20170627,0.01994178723172846,0.001805652688254611,1.4471820845025058,1.092204966556172,0.018136134543473847,1.285661868042995
20170628,-0.0233762016423934,-0.007768928596153524,1.413352464281916,1.0837197041586328,-0.015607273046239878,1.270054594996755
20170629,0.010337365708732671,0.0062151027328263275,1.4279628055805367,1.0904551334535668,0.004122262975906343,1.2741768579726616
20170630,-0.0008371473529431572,-0.0005533647408209053,1.4267673902977436,1.0898517140312665,-0.000283782612122252,1.2738930753605393
20170703,-0.01770181159406592,-0.004350226356910847,1.4015110227661358,1.0851106123797631,-0.013351585237155073,1.260541490123384
20170704,-0.0192026682981844,-0.008453437220843796,1.3745982714797085,1.0759376979403394,-0.010749231077340604,1.2497922590460435
20170705,0.03525497604515904,0.010965628274444583,1.4230597006124426,1.0877360307824149,0.024289347770714453,1.274081606816758
20170706,0.0029132487886331937,0.00011399905374220864,1.4272054275614046,1.0878600316606453,0.002799249734890985,1.276880856551649
20170707,-0.016016426656891736,-0.00113860379699815,1.4043466965065494,1.086621390097994,-0.014877822859893586,1.2620030336917554
20170710,0.00957666366751253,-0.000613387135248944,1.417795652491575,1.0859548705164215,0.010190050802761474,1.2721930844945168
20170711,0.032697410537880556,0.004686170692025371,1.464153898999914,1.0910438404034977,0.028011239845855185,1.300204324340372
20170712,-0.00789153534706799,-0.003264948218765662,1.4525994767524089,1.0874816387601771,-0.0046265871283023285,1.2955777372120698
20170713,0.011498381723163087,0.007679216893648588,1.469302020026975,1.0958326461320769,0.0038191648295144986,1.2993969020415843
20170714,0.008932792347318141,0.0043867232830216984,1.4824269898673712,1.1006397607151597,0.004546069064296443,1.3039429711058808
20170717,0.001123368674246894,-0.010676612583963574,1.4840923019096464,1.0888886563954976,0.011799981258210468,1.3157429523640911
20170718,-0.011582941331563235,0.0009889840680814554,1.4669021478460023,1.0899655499285874,-0.01257192539964469,1.3031710269644465
20170719,0.009745849332668088,0.01706103547065463,1.4811983551646766,1.1085614908377106,-0.00731518613798654,1.29585584082646
20170720,0.01235632500966477,0.004862984525543901,1.4995005234448722,1.1139524082132684,0.0074933404841208695,1.3033491813105806
20170721,-0.012285023177613486,-0.0051460233177422765,1.4810791247595083,1.1082199831457478,-0.007138999859871209,1.2962101814507094
20170724,0.01894640363168154,0.003988362809652646,1.5091402476676596,1.1126399665114401,0.014958040822028895,1.3111682222727383
20170725,-0.004797523552926508,-0.006387017644544968,1.5019001117848048,1.1055335154133057,0.0015894940916184597,1.312757716364357
20170726,-0.012253099842581827,-0.0038097527153085897,1.4834971797615208,1.1013217061010951,-0.008443347127273237,1.3043143692370838
20170727,0.001050778640038219,0.0018368654686780062,1.4850560069105712,1.1033446859129379,-0.0007860868286397871,1.3035282824084438
20170728,0.006031985663493389,0.0026121205334408426,1.4940138434537404,1.1062267552224738,0.0034198651300525462,1.3069481475384963
20170731,-0.004849140003965191,0.004293999550873506,1.486769161158971,1.1109768924125634,-0.009143139554838697,1.2978050079836576
20170801,0.01884511936898625,0.008697352280435888,1.5147875034751395,1.1206394498212993,0.010147767088550363,1.307952775072208
20170802,0.000608088680040364,-0.0025276743783151367,1.5157086286086694,1.1178068381966568,0.0031357630583555007,1.3110885381305635
20170803,-0.019501043503275528,-0.008781546205281932,1.4861507287038815,1.1079907657984527,-0.010719497297993597,1.30036904083257
20170804,-0.01366477055914117,-0.005431261498657691,1.4658428199798426,1.1019729782113032,-0.00823350906048348,1.2921355317720864
20170807,0.014798471710713246,0.005182680366458081,1.4875350534836664,1.1076841519298464,0.009615791344255165,1.3017513231163416
20170808,0.00028944140837339205,0.0014538230009335518,1.4879656077245516,1.1092945286276916,-0.0011643815925601597,1.3005869415237816
20170809,0.003933173196035922,-0.00031319220830094974,1.4938180341694771,1.1089471062246146,0.0042463654043368715,1.3048333069281184
20170810,-0.01212018961325445,-0.0040533427105121644,1.475712676347644,1.1044521635552556,-0.008066846902742286,1.296766460025376
20170811,-0.02017464046686146,-0.018453165094369006,1.4459407036699403,1.0840715254423374,-0.0017214753724924536,1.2950449846528835
20170814,0.020488510094373247,0.012977311227824861,1.475565874372947,1.0981398590212255,0.007511198866548385,1.3025561835194321
20170815,0.005857481891909488,0.00307834249708705,1.484208974762406,1.1015203096169957,0.0027791393948224385,1.3053353229142544
20170816,-0.006062273255888928,-0.0012508983268091356,1.4752112943885536,1.1001424197047496,-0.0048113749290797925,1.3005239479851747
20170817,-0.002538428172771723,0.00536450774158137,1.4714665764780865,1.1060441422320977,-0.007902935914353093,1.2926210120708217
20170818,0.013650741503105301,0.000913073657241803,1.4915531863440483,1.1070540420021164,0.012737667845863498,1.3053586799166852
20170821,0.0022639588741071304,0.004381402639500154,1.4949300014164746,1.1119044915038139,-0.0021174437653930234,1.3032412361512922
20170822,0.01584798180573954,0.0030216299993630624,1.518621624879777,1.1152642554717684,0.01282635180637648,1.3160675879576686
20170823,0.011369406934805815,0.0010101543107716715,1.5358874521130312,1.1163908444670827,0.010359252624034143,1.3264268405817026
20170824,0.0011958102633586876,-0.0057087580792827275,1.5377240820916318,1.110017639214094,0.006904568342641415,1.333331408924344
20170825,0.012815131556588755,0.016362622661565407,1.5574302185013706,1.1281804389922359,-0.003547491104976652,1.3297839178193676
20170828,-0.00041676553623193335,0.012371058570069815,1.556781135261213,1.142137225280616,-0.012787824106301748,1.3169960937130658
20170829,-0.001181566298027792,-0.0021272216634298236,1.554941695138383,1.1397076462323894,0.0009456553654020317,1.3179417490784677
20170830,0.00034505269550244577,-6.183274875182221e-05,1.5554782319616396,1.1396371749758494,0.000406885444254268,1.318348634522722
20170831,-0.012253404263458667,-0.003183814101163973,1.5364183283624038,1.1360087820679505,-0.009069590162294694,1.3092790443604274
20170901,-0.0006379370411411234,0.0022096533082609504,1.5354381902000533,1.1385189676314604,-0.002847590349402074,1.3064314540110251
20170904,-0.0021162356628765533,0.003936261386552342,1.5321888411438094,1.1430004758816057,-0.0060524970494288954,1.3003789569615964
20170905,0.0077941498018907485,0.0029722414064035085,1.5441309504964695,1.14639774922356,0.00482190839548724,1.3052008653570835
20170906,-0.010399680695683533,-0.0019695122153573497,1.528072481658984,1.144139904852806,-0.008430168480326183,1.2967706968767574
20170907,-0.011642130663229833,-0.00508607736393718,1.5102824621646243,1.1383207207815569,-0.006556053299292652,1.2902146435774648
20170908,-0.007524036496903697,-0.0010135588629308634,1.498919041798664,1.137166965726151,-0.006510477633972833,1.283704165943492
20170911,-0.004473387204497858,-8.996365515379079e-05,1.4922137965365037,1.137064662029394,-0.004383423549344068,1.2793207423941477
20170912,0.006982385452415807,0.0032122162501577733,1.5026330084413344,1.140717159614245,0.0037701692022580335,1.283090911596406
20170913,0.006357630650326129,0.0012173215793360725,1.5121861941119927,1.1421057792285623,0.005140309070990057,1.288231220667396
20170914,-0.007079648191231969,-0.003292218788701784,1.501480447858042,1.1383457171235012,-0.0037874294025301847,1.2844437912648656
20170915,0.0005937594845790706,0.0003501607355531622,1.5023719661148676,1.1387443210971229,0.0002435987490259084,1.2846873900138918
20170918,0.002311014841326786,0.0030919820483745752,1.5058439700257524,1.1422652980956436,-0.0007809672070477891,1.2839064228068438
20170919,-0.0006401591746680868,-0.0028691882071100183,1.504879990192722,1.1389879239729566,0.0022290290324419315,1.2861354518392858
20170920,-0.0012517276505247255,0.0026928202932055,1.5029962902982763,1.142055013768347,-0.0039445479437302255,1.2821909038955557
20170921,0.007477977585994999,-0.001201763891769403,1.5142356628689604,1.140682533290386,0.008679741477764402,1.29087064537332
20170922,0.008925485405708589,-2.2721246575096998e-05,1.5277509511787009,1.1406566155612832,0.008948206652283686,1.2998188520256035
20170925,0.0007064943097503384,-0.005195492627621756,1.5288302985324242,1.1347303425244866,0.0059019869373720946,1.3057208389629757
20170926,-0.0029547470725446168,0.0007832014922763975,1.5243129916834182,1.135619065022083,-0.0037379485648210142,1.3019828903981547
20170927,-0.005601357358301584,0.0001095063900014015,1.5157747698910975,1.1357434225663103,-0.005710863748302986,1.2962720266498517
20170928,-0.0004326946217517724,0.0003503088035172741,1.5151189023003786,1.1361412834857723,-0.0007830034252690465,1.2954890232245826
20170929,0.004982944604619899,0.003652729628420337,1.5226686558599538,1.1402913004140323,0.0013302149761995619,1.2968192382007824
